SN Journals ID;Journal Title;Imprint;Main Discipline;Journal Homepage URL;pISSN;eISSN;Publishing Model;DEAL active from;Facharzt-zeitschriften;APC;BMC discount;OA License Type;Standard Hybrid Specific Workflow;Changes Within Term;Change Valid from (Year);Comments;Record Added;Record Updated
10596;Computational Geosciences;Springer;Earth Sciences;https://springer.com/10596;1420-0597;1573-1499;Open Choice;January 2020;;;;CC BY;standard;;;;;
10597;Community Mental Health Journal;Springer;Medicine & Public Health;https://springer.com/10597;0010-3853;1573-2789;Open Choice;January 2020;;;;CC BY;standard;;;;;
10598;Computational Mathematics and Modeling;Springer;Mathematics;https://springer.com/10598;1046-283X;1573-837X;Subscription-only;January 2020;;;;;;;;;;
10600;Chemistry of Natural Compounds;Springer;Pharmacy;https://springer.com/10600;0009-3130;1573-8388;Subscription-only;January 2020;;;;;;;;;;
10601;Constraints;Springer;Computer Science;https://springer.com/10601;1383-7133;1572-9354;Open Choice;January 2020;;;;CC BY;standard;;;;;
10602;Constitutional Political Economy;Springer;Political Science and International Relations;https://springer.com/10602;1043-4062;1572-9966;Open Choice;January 2020;;;;CC BY;standard;;;;;
10603;Journal of Consumer Policy;Springer;Social Sciences;https://springer.com/10603;0168-7034;1573-0700;Open Choice;January 2020;;;;CC BY;standard;;;;;
10604;Cosmic Research;Pleiades Publishing;Physics;https://springer.com/10604;0010-9525;1608-3075;Subscription-only;January 2020;;;;;;;;;;
10606;Computer Supported Cooperative Work (CSCW);Springer;Computer Science;https://springer.com/10606;0925-9724;1573-7551;Open Choice;January 2020;;;;CC BY;standard;;;;;
10608;Cognitive Therapy and Research;Springer;Medicine & Public Health;https://springer.com/10608;0147-5916;1573-2819;Open Choice;January 2020;;;;CC BY;standard;;;;;
10609;Criminal Law Forum;Springer;Law;https://springer.com/10609;1046-8374;1572-9850;Open Choice;January 2020;;;;CC BY;standard;;;;;
10610;European Journal on Criminal Policy and Research;Springer;Criminology and Criminal Justice;https://springer.com/10610;0928-1371;1572-9869;Open Choice;January 2020;;;;CC BY;standard;;;;;
10611;Crime, Law and Social Change;Springer;Criminology and Criminal Justice;https://springer.com/10611;0925-4994;1573-0751;Open Choice;January 2020;;;;CC BY;standard;;;;;
10612;Critical Criminology;Springer;Criminology and Criminal Justice;https://springer.com/10612;1205-8629;1572-9877;Open Choice;January 2020;;;;CC BY;standard;;;;;
10614;Computational Economics;Springer;Economics;https://springer.com/10614;0927-7099;1572-9974;Open Choice;January 2020;;;;CC BY;standard;;;;;
10615;Clinical Social Work Journal;Springer;Psychology;https://springer.com/10615;0091-1674;1573-3343;Open Choice;January 2020;;;;CC BY;standard;;;;;
10616;Cytotechnology;Springer;Chemistry;https://springer.com/10616;0920-9069;1573-0778;Open Choice;January 2020;;;;CC BY;standard;;;;;
10617;Design Automation for Embedded Systems;Springer;Engineering;https://springer.com/10617;0929-5585;1572-8080;Open Choice;January 2020;;;;CC BY;standard;;;;;
10618;Data Mining and Knowledge Discovery;Springer;Computer Science;https://springer.com/10618;1384-5810;1573-756X;Open Choice;January 2020;;;;CC BY;standard;;;;;
10619;Distributed and Parallel Databases;Springer;Computer Science;https://springer.com/10619;0926-8782;1573-7578;Open Choice;January 2020;;;;CC BY;standard;;;;;
10620;Digestive Diseases and Sciences;Springer;Medicine & Public Health;https://springer.com/10620;0163-2116;1573-2568;Open Choice;January 2020;;;;CC BY-NC;standard;;;;;
10623;Designs, Codes and Cryptography;Springer;Computer Science;https://springer.com/10623;0925-1022;1573-7586;Open Choice;January 2020;;;;CC BY;standard;;;;;
10624;Dialectical Anthropology;Springer;Social Sciences;https://springer.com/10624;0304-4092;1573-0786;Open Choice;January 2020;;;;CC BY;standard;;;;;
10625;Differential Equations;Pleiades Publishing;Mathematics;https://springer.com/10625;0012-2661;1608-3083;Subscription-only;January 2020;;;;;;;;;;
10626;Discrete Event Dynamic Systems;Springer;Mathematics;https://springer.com/10626;0924-6703;1573-7594;Open Choice;January 2020;;;;CC BY;standard;;;;;
10628;Doklady Biochemistry and Biophysics;Pleiades Publishing;Life Sciences;https://springer.com/10628;1607-6729;1608-3091;Subscription-only;January 2020;;;;;;;;;;
10630;Doklady Biological Sciences;Pleiades Publishing;Life Sciences;https://springer.com/10630;0012-4966;1608-3105;Subscription-only;January 2020;;;;;;;;;;
10631;Doklady Chemistry;Pleiades Publishing;Chemistry;https://springer.com/10631;0012-5008;1608-3113;Subscription-only;January 2020;;;;;;;;;;
10633;Documenta Ophthalmologica;Springer;Medicine & Public Health;https://springer.com/10633;0012-4486;1573-2622;Open Choice;January 2020;;;;CC BY;standard;;;;;
10634;Doklady Physical Chemistry;Pleiades Publishing;Chemistry;https://springer.com/10634;0012-5016;1608-3121;Subscription-only;January 2020;;;;;;;;;;
10637;Investigational New Drugs;Springer;Medicine & Public Health;https://springer.com/10637;;1573-0646;Open Choice;January 2020;;;;CC BY;standard;;;;;
10639;Education and Information Technologies;Springer;Computer Science;https://springer.com/10639;1360-2357;1573-7608;Open Choice;January 2020;;;;CC BY;standard;;;;;
10640;Environmental and Resource Economics;Springer;Economics;https://springer.com/10640;0924-6460;1573-1502;Open Choice;January 2020;;;;CC BY;standard;;;;;
10641;Environmental Biology of Fishes;Springer;Life Sciences;https://springer.com/10641;0378-1909;1573-5133;Open Choice;January 2020;;;;CC BY;standard;;;;;
10643;Early Childhood Education Journal;Springer;Education;https://springer.com/10643;1082-3301;1573-1707;Open Choice;January 2020;;;;CC BY;standard;;;;;
10644;Economic Change and Restructuring;Springer;Economics;https://springer.com/10644;1573-9414;1574-0277;Open Choice;January 2020;;;;CC BY;standard;;;;;
10645;De Economist;Springer;Economics;https://springer.com/10645;0013-063X;1572-9982;Open Choice;January 2020;;;;CC BY;standard;;;;;
10646;Ecotoxicology;Springer;Environment;https://springer.com/10646;0963-9292;1573-3017;Open Choice;January 2020;;;;CC BY;standard;;;;;
10648;Educational Psychology Review;Springer;Education;https://springer.com/10648;1040-726X;1573-336X;Open Choice;January 2020;;;;CC BY;standard;;;;;
10649;Educational Studies in Mathematics;Springer;Education;https://springer.com/10649;0013-1954;1573-0816;Open Choice;January 2020;;;;CC BY;standard;;;;;
10651;Environmental and Ecological Statistics;Springer;Life Sciences;https://springer.com/10651;1352-8505;1573-3009;Open Choice;January 2020;;;;CC BY;standard;;;;;
10652;Environmental Fluid Mechanics;Springer;Earth Sciences;https://springer.com/10652;1567-7419;1573-1510;Open Choice;January 2020;;;;CC BY;standard;;;;;
10653;Environmental Geochemistry and Health;Springer;Environment;https://springer.com/10653;0269-4042;1573-2983;Open Choice;January 2020;;;;CC BY;standard;;;;;
10654;European Journal of Epidemiology;Springer;Medicine & Public Health;https://springer.com/10654;0393-2990;1573-7284;Open Choice;January 2020;;;;CC BY;standard;;;;;
10657;European Journal of Law and Economics;Springer;Economics;https://springer.com/10657;0929-1261;1572-9990;Open Choice;January 2020;;;;CC BY;standard;;;;;
10658;European Journal of Plant Pathology;Springer;Life Sciences;https://springer.com/10658;0929-1873;1573-8469;Open Choice;January 2020;;;;CC BY;standard;;;;;
10659;Journal of Elasticity;Springer;Physics;https://springer.com/10659;0374-3535;1573-2681;Open Choice;January 2020;;;;CC BY;standard;;;;;
10660;Electronic Commerce Research;Springer;Business and Management;https://springer.com/10660;1389-5753;1572-9362;Open Choice;January 2020;;;;CC BY;standard;;;;;
10661;Environmental Monitoring and Assessment;Springer;Environment;https://springer.com/10661;0167-6369;1573-2959;Open Choice;January 2020;;;;CC BY;standard;;;;;
10663;Empirica;Springer;Economics;https://springer.com/10663;0340-8744;1573-6911;Open Choice;January 2020;;;;CC BY;standard;;;;;
10664;Empirical Software Engineering;Springer;Computer Science;https://springer.com/10664;1382-3256;1573-7616;Open Choice;January 2020;;;;CC BY;standard;;;;;
10665;Journal of Engineering Mathematics;Springer;Mathematics;https://springer.com/10665;0022-0833;1573-2703;Open Choice;January 2020;;;;CC BY;standard;;;;;
10666;Environmental Modeling & Assessment;Springer;Environment;https://springer.com/10666;1420-2026;1573-2967;Open Choice;January 2020;;;;CC BY;standard;;;Journal Title updated;;2020-03-31
10668;Environment, Development and Sustainability;Springer;Environment;https://springer.com/10668;1387-585X;1573-2975;Open Choice;January 2020;;;;CC BY;standard;;;;;
10669;Environment Systems and Decisions;Springer;Environment;https://springer.com/10669;2194-5403;2194-5411;Open Choice;January 2020;;;;CC BY;standard;;;;;
10670;Erkenntnis;Springer;Philosophy;https://springer.com/10670;0165-0106;1572-8420;Open Choice;January 2020;;;;CC BY;standard;;;;;
10671;Educational Research for Policy and Practice;Springer;Education;https://springer.com/10671;1570-2081;1573-1723;Open Choice;January 2020;;;;CC BY;standard;;;;;
10672;Employee Responsibilities and Rights Journal;Springer;Social Sciences;https://springer.com/10672;0892-7545;1573-3378;Open Choice;January 2020;;;;CC BY;standard;;;;;
10676;Ethics and Information Technology;Springer;Computer Science;https://springer.com/10676;1388-1957;1572-8439;Open Choice;January 2020;;;;CC BY;standard;;;;;
10677;Ethical Theory and Moral Practice;Springer;Philosophy;https://springer.com/10677;1386-2820;1572-8447;Open Choice;January 2020;;;;CC BY;standard;;;;;
10680;European Journal of Population;Springer;Social Sciences;https://springer.com/10680;0168-6577;1572-9885;Open Choice;January 2020;;;;CC BY;standard;;;;;
10681;Euphytica;Springer;Life Sciences;https://springer.com/10681;0014-2336;1573-5060;Open Choice;January 2020;;;;CC BY;standard;;;;;
10682;Evolutionary Ecology;Springer;Life Sciences;https://springer.com/10682;0269-7653;1573-8477;Open Choice;January 2020;;;;CC BY;standard;;;;;
10683;Experimental Economics;Springer;Economics;https://springer.com/10683;1386-4157;1573-6938;Open Choice;January 2020;;;;CC BY;standard;;;;;
10686;Experimental Astronomy;Springer;Physics;https://springer.com/10686;0922-6435;1572-9508;Open Choice;January 2020;;;;CC BY;standard;;;;;
10687;Extremes;Springer;Statistics;https://springer.com/10687;1386-1999;1572-915X;Open Choice;January 2020;;;;CC BY;standard;;;;;
10688;Functional Analysis and Its Applications;Springer;Mathematics;https://springer.com/10688;0016-2663;1573-8485;Subscription-only;January 2020;;;;;;;;;;
10689;Familial Cancer;Springer;Biomedicine;https://springer.com/10689;1389-9600;1573-7292;Open Choice;January 2020;;;;CC BY;standard;;;;;
10690;Asia-Pacific Financial Markets;Springer;Finance;https://springer.com/10690;1387-2834;1573-6946;Open Choice;January 2020;;;;CC BY;standard;;;;;
10691;Feminist Legal Studies;Springer;Law;https://springer.com/10691;0966-3622;1572-8455;Open Choice;January 2020;;;;CC BY;standard;;;;;
10692;Fibre Chemistry;Springer;Chemistry;https://springer.com/10692;0015-0541;1573-8493;Subscription-only;January 2020;;;;;;;;;;
10693;Journal of Financial Services Research;Springer;Finance;https://springer.com/10693;0920-8550;1573-0735;Open Choice;January 2020;;;;CC BY;standard;;;;;
10694;Fire Technology;Springer;Engineering;https://springer.com/10694;0015-2684;1572-8099;Open Choice;January 2020;;;;CC BY;standard;;;;;
10695;Fish Physiology and Biochemistry;Springer;Life Sciences;https://springer.com/10695;0920-1742;1573-5168;Open Choice;January 2020;;;;CC BY;standard;;;;;
10696;Flexible Services and Manufacturing Journal;Springer;Engineering;https://springer.com/10696;1936-6582;1936-6590;Open Choice;January 2020;;;;CC BY;standard;;;;;
10697;Fluid Dynamics;Pleiades Publishing;Physics;https://springer.com/10697;0015-4628;1573-8507;Subscription-only;January 2020;;;;;;;;;;
10698;Foundations of Chemistry;Springer;Philosophy;https://springer.com/10698;1386-4238;1572-8463;Open Choice;January 2020;;;;CC BY;standard;;;;;
10699;Foundations of Science;Springer;Philosophy;https://springer.com/10699;1233-1821;1572-8471;Open Choice;January 2020;;;;CC BY;standard;;;;;
10700;Fuzzy Optimization and Decision Making;Springer;Mathematics;https://springer.com/10700;1568-4539;1573-2908;Open Choice;January 2020;;;;CC BY;standard;;;;;
10701;Foundations of Physics;Springer;Physics;https://springer.com/10701;0015-9018;1572-9516;Open Choice;January 2020;;;;CC BY;standard;;;;;
10703;Formal Methods in System Design;Springer;Engineering;https://springer.com/10703;0925-9856;1572-8102;Open Choice;January 2020;;;;CC BY;standard;;;;;
10704;International Journal of Fracture;Springer;Materials Science;https://springer.com/10704;0376-9429;1573-2673;Open Choice;January 2020;;;;CC BY;standard;;;;;
10705;Nutrient Cycling in Agroecosystems;Springer;Life Sciences;https://springer.com/10705;1385-1314;1573-0867;Open Choice;January 2020;;;;CC BY;standard;;;;;
10706;Geotechnical and Geological Engineering;Springer;Earth Sciences;https://springer.com/10706;0960-3182;1573-1529;Open Choice;January 2020;;;;CC BY;standard;;;;;
10707;GeoInformatica;Springer;Geography;https://springer.com/10707;1384-6175;1573-7624;Open Choice;January 2020;;;;CC BY;standard;;;;;
10708;GeoJournal;Springer;Social Sciences;https://springer.com/10708;0343-2521;1572-9893;Open Choice;January 2020;;;;CC BY;standard;;;;;
10709;Genetica;Springer;Life Sciences;https://springer.com/10709;0016-6707;1573-6857;Open Choice;January 2020;;;;CC BY;standard;;;;;
10710;Genetic Programming and Evolvable Machines;Springer;Computer Science;https://springer.com/10710;1389-2576;1573-7632;Open Choice;January 2020;;;;CC BY;standard;;;;;
10711;Geometriae Dedicata;Springer;Mathematics;https://springer.com/10711;0046-5755;1572-9168;Open Choice;January 2020;;;;CC BY;standard;;;;;
10712;Surveys in Geophysics;Springer;Earth Sciences;https://springer.com/10712;0169-3298;1573-0956;Open Choice;January 2020;;;;CC BY;standard;;;;;
10713;The GENEVA Risk and Insurance Review;Palgrave Macmillan;Finance;https://springer.com/10713;1554-964X;1554-9658;Open Choice;January 2020;;;;CC BY;standard;Change of Hybrid Specific Workflow;2020;;;2020-03-31
10714;General Relativity and Gravitation;Springer;Physics;https://springer.com/10714;;1572-9532;Open Choice;January 2020;;;;CC BY;standard;;;;;
10717;Glass and Ceramics;Springer;Materials Science;https://springer.com/10717;0361-7610;1573-8515;Subscription-only;January 2020;;;;;;;;;;
10719;Glycoconjugate Journal;Springer;Life Sciences;https://springer.com/10719;0282-0080;1573-4986;Open Choice;January 2020;;;;CC BY;standard;;;;;
10720;Glass Physics and Chemistry;Pleiades Publishing;Materials Science;https://springer.com/10720;1087-6596;1608-313X;Subscription-only;January 2020;;;;;;;;;;
10722;Genetic Resources and Crop Evolution;Springer;Life Sciences;https://springer.com/10722;0925-9864;1573-5109;Open Choice;January 2020;;;;CC BY;standard;;;;;
10723;Journal of Grid Computing;Springer;Computer Science;https://springer.com/10723;1570-7873;1572-9184;Open Choice;January 2020;;;;CC BY;standard;;;;;
10725;Plant Growth Regulation;Springer;Life Sciences;https://springer.com/10725;0167-6903;1573-5087;Open Choice;January 2020;;;;CC BY;standard;;;;;
10726;Group Decision and Negotiation;Springer;Business and Management;https://springer.com/10726;0926-2644;1572-9907;Open Choice;January 2020;;;;CC BY;standard;;;;;
10728;Health Care Analysis;Springer;Medicine & Public Health;https://springer.com/10728;1065-3058;1573-3394;Open Choice;January 2020;;;;CC BY;standard;;;;;
10729;Health Care Management Science;Springer;Business and Management;https://springer.com/10729;1386-9620;1572-9389;Open Choice;January 2020;;;;CC BY;standard;;;;;
10730;HEC Forum;Springer;Philosophy;https://springer.com/10730;0956-2737;1572-8498;Open Choice;January 2020;;;;CC BY;standard;;;;;
10732;Journal of Heuristics;Springer;Mathematics;https://springer.com/10732;1381-1231;1572-9397;Open Choice;January 2020;;;;CC BY;standard;;;;;
10733;High Energy Chemistry;Pleiades Publishing;Chemistry;https://springer.com/10733;0018-1439;1608-3148;Subscription-only;January 2020;;;;;;;;;;
10734;Higher Education;Springer;Education;https://springer.com/10734;0018-1560;1573-174X;Open Choice;January 2020;;;;CC BY;standard;;;;;
10735;Journal of Molecular Histology;Springer;Life Sciences;https://springer.com/10735;1567-2379;1567-2387;Open Choice;January 2020;;;;CC BY;standard;;;;;
10739;Journal of the History of Biology;Springer;History;https://springer.com/10739;0022-5010;1573-0387;Open Choice;January 2020;;;;CC BY;standard;;;;;
